"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDG47","OUT045",4044.48917391034
"NCU41","OUT017",2911.17066840295
"NCK31","OUT017",763.836501380846
"FDZ46","OUT045",1483.4552328133
"FDU13","OUT027",3690.96220503565
"NCF19","OUT045",756.357839271659
"NCJ43","OUT013",2838.05104887223
"NCJ05","OUT045",2524.3414909804
"FDS04","OUT027",3783.14206376364
"FDX28","OUT010",284.640643008104
"FDB41","OUT027",1423.28521872956
"FDG53","OUT046",2253.46552158955
"FDL15","OUT010",496.190103884022
"FDQ08","OUT049",967.581510465355
"DRN36","OUT013",1602.1404861974
"FDI46","OUT013",4088.15474707283
"FDG16","OUT027",5676.59619508669
"FDV32","OUT013",922.741215351498
"FDF44","OUT010",330.157114466107
"FDK04","OUT018",828.720198922289
"NCA41","OUT013",2739.08486836656
"FDD51","OUT017",638.691861288457
"NCZ53","OUT045",2911.47545276767
"FDP01","OUT027",4013.27156296362
"FDY25","OUT049",3204.05185713494
"FDB17","OUT018",2627.4709670787
"NCV54","OUT018",1683.80458638636
"FDJ32","OUT017",887.733112141644
"FDA37","OUT049",1966.94381517962
"FDG35","OUT035",2864.85866366274
"NCM05","OUT018",3324.63004346984
"FDG45","OUT046",3651.33819210638
"FDH28","OUT013",637.506056869459
"NCE18","OUT049",4234.01334235841
"FDH38","OUT045",1880.89654419933
"FDR56","OUT013",3102.902833744
"FDH17","OUT027",2554.36866557967
"FDD39","OUT049",3452.37832251075
"FDB41","OUT049",755.30620877703
"NCR53","OUT046",3464.69727604553
"FDX46","OUT017",877.481973199174
"FDV28","OUT049",647.721392777925
"FDA08","OUT018",2399.74038319107
"FDH45","OUT017",698.921539279873
"NCS38","OUT010",344.401939678872
"FDD40","OUT010",640.829077834739
"DRM59","OUT035",2461.95520640177
"NCJ43","OUT018",2431.69073716732
"NCN29","OUT013",665.465671595818
"NCC19","OUT045",2977.11577545588
"FDR56","OUT035",3145.81118476729
"FDZ43","OUT049",3688.51564573024
"FDJ32","OUT010",255.160748921201
"DRH03","OUT017",1292.60800984969
"NCZ54","OUT035",2994.53819630346
"FDE26","OUT017",2441.14840895478
"FDS03","OUT045",1080.68394047074
"DRZ24","OUT019",305.286449391019
"FDO48","OUT027",5589.71248620095
"FDW39","OUT049",2836.1405134972
"NCK05","OUT049",1000.88704319245
"NCK30","OUT017",3695.33329435418
"FDT27","OUT018",3397.34651150126
"FDS08","OUT019",492.517829018257
"NCJ19","OUT049",960.358976510743
"FDC58","OUT045",701.843478404675
"DRE37","OUT013",3341.46102951849
"FDW02","OUT035",2239.86294854854
"FDJ02","OUT010",487.425982109678
"FDX09","OUT045",2783.59662713554
"FDT31","OUT010",609.064861178477
"FDI24","OUT049",3144.38110863834
"FDY09","OUT045",2833.80525498788
"FDV28","OUT045",632.348135161702
"DRM47","OUT049",3462.53952340232
"FDT52","OUT019",579.493982392801
"FDI48","OUT018",702.617655992484
"FDY55","OUT017",4582.4170347107
"FDU48","OUT013",2006.96784701941
"FDN25","OUT045",766.635438108927
"FDP20","OUT049",2000.66500174681
"FDJ15","OUT013",3041.28706738695
"FDD04","OUT018",1860.66998789647
"FDY58","OUT045",3788.40762763795
"FDR37","OUT018",2522.83858863996
"FDF44","OUT013",1834.70538959666
"FDD32","OUT045",1296.53723283468
"FDR57","OUT017",2548.88176642354
"DRG39","OUT027",1733.42585306865
"FDX15","OUT017",2815.23284230584
"DRN37","OUT045",2594.16883076582
"FDW40","OUT027",3924.25749877679
"FDB32","OUT049",1479.77821876892
"FDM40","OUT018",2106.91841836853
"FDE39","OUT027",3162.24521639445
"DRH49","OUT017",1311.23399200851
"FDT46","OUT049",784.447659168331
"NCF06","OUT035",3848.77073268407
"FDP07","OUT017",3207.88328565187
"FDC04","OUT013",4152.0821306974
"FDZ32","OUT017",1780.7852959997
"FDD50","OUT045",2872.76579090941
"FDU56","OUT017",3248.83624132101
"FDV34","OUT017",1340.8539321666
"NCY41","OUT013",644.594158924509
"NCK18","OUT046",2507.25190854481
"DRH25","OUT049",937.913467788461
"FDT57","OUT046",3599.64716266108
"FDV56","OUT018",1317.03177667869
"FDV12","OUT045",1500.1534311548
"FDN52","OUT017",1616.43549112128
"FDX38","OUT035",775.887480760857
"FDE47","OUT018",1727.74988611049
"NCO07","OUT013",3283.27893474706
"FDV09","OUT027",4212.03976218656
"FDZ23","OUT019",483.988414392049
"DRH51","OUT018",1235.62625719916
"NCY54","OUT045",2665.86294490274
"DRG49","OUT013",4485.8343281136
"NCC19","OUT049",3313.25211063349
"NCV53","OUT045",3996.67038464122
"FDZ47","OUT019",270.923723467487
"NCO26","OUT018",1769.86063593713
"NCP02","OUT045",1001.51951290512
"NCW30","OUT018",3281.54357253845
"NCN55","OUT046",3735.18075640489
"FDB20","OUT010",307.380292026897
"DRL11","OUT013",2328.33477343865
"DRD60","OUT045",2921.28131141296
"FDW14","OUT010",270.330334596578
"FDL27","OUT010",325.755038902161
"FDU09","OUT018",807.593879018217
"DRH36","OUT027",2225.39134469596
"FDP34","OUT027",4299.62191756839
"FDE04","OUT017",2978.55123959829
"FDZ57","OUT027",3301.72227398523
"FDF02","OUT010",286.048332395676
"FDG28","OUT045",4010.06193702644
"NCI31","OUT046",635.471147500494
"FDT43","OUT013",786.74142947075
"FDU20","OUT046",2074.33802198931
"FDD53","OUT013",704.33528799842
"FDW15","OUT045",2631.24948154789
"NCT53","OUT045",2586.00224324697
"NCG55","OUT027",2871.7726654375
"FDD48","OUT035",1819.97617180331
"FDG47","OUT049",4348.57531122575
"FDI21","OUT017",1197.25117634699
"FDT27","OUT017",4123.08790615705
"DRO35","OUT013",1964.63563322412
"FDD33","OUT017",3777.53075190468
"FDC04","OUT035",3993.23002086382
"FDY34","OUT013",2521.07768919092
"DRJ49","OUT049",2011.52057832405
"FDE05","OUT049",2524.52775690047
"FDU31","OUT017",4068.80092281641
"NCN19","OUT027",4697.537304303
"FDK56","OUT027",5230.47471177069
"FDK58","OUT017",1747.14341836802
"NCJ42","OUT035",1784.8142366535
"FDZ34","OUT027",4723.31718441424
"FDA52","OUT018",2617.86358121571
"NCR29","OUT013",764.890410758276
"FDT48","OUT035",3102.21717267247
"DRJ51","OUT019",576.386349952198
"NCS54","OUT046",2806.74545900231
"FDV01","OUT035",2842.89096888053
"DRG51","OUT027",4311.93504974015
"NCG42","OUT013",2088.28033527449
"FDA51","OUT049",1797.42400128442
"FDV19","OUT010",485.222261290039
"NCT18","OUT045",3037.52909688403
"NCS41","OUT045",2950.43840873695
"FDO03","OUT046",3651.04631152188
"FDL12","OUT010",190.489987999774
"FDY37","OUT010",496.102407193637
"FDI58","OUT049",1493.25168482393
"FDT28","OUT018",2076.65208981615
"NCC42","OUT010",546.768683482608
"FDO01","OUT017",2267.65133094117
"FDJ02","OUT013",2484.09461674204
"FDQ04","OUT018",635.172162046043
"DRL47","OUT013",1917.47781679805
"FDZ32","OUT035",1828.55294512102
"FDC35","OUT035",3761.88180775492
"FDX14","OUT045",1254.8042077259
"FDZ35","OUT013",1670.73879022782
"FDL14","OUT013",2275.28383228824
"FDO04","OUT049",894.569717072512
"DRK11","OUT017",2493.45560182328
"FDB44","OUT018",3492.47135321922
"FDZ50","OUT049",3280.10726574906
"FDI12","OUT027",2768.16731746111
"FDU43","OUT017",4289.78611330142
"FDD58","OUT010",287.604172251957
"FDB27","OUT017",2993.55894771818
"FDB04","OUT018",1204.47616412851
"NCO17","OUT013",1761.47290581499
"FDL12","OUT017",846.955635666768
"DRJ13","OUT049",2827.71029112445
"FDD57","OUT045",1417.7773859112
"FDW19","OUT035",1776.76931327404
"DRD27","OUT018",1298.97341293025
"FDH27","OUT027",4130.79436761051
"NCW30","OUT027",5972.22669940905
"FDR40","OUT018",1185.90652905825
"FDG05","OUT013",2267.59110466703
"NCY41","OUT019",128.864612913194
"FDI38","OUT018",2931.61054883452
"FDR20","OUT046",701.583826122767
"FDE09","OUT017",1783.16575791289
"FDN50","OUT019",273.962071813809
"DRF27","OUT045",2578.47383414173
"DRF51","OUT013",669.610537817035
"NCO02","OUT019",248.578360134131
"FDB51","OUT027",2229.73508564484
"FDJ50","OUT013",769.142029362378
"FDN52","OUT013",1587.33176113407
"FDX14","OUT013",1263.56495494221
"FDT27","OUT019",560.308095698008
"FDV10","OUT013",720.155819190668
"FDU33","OUT046",876.158747556017
"FDU58","OUT046",3400.00971829986
"NCP42","OUT027",4990.74897532967
"FDL51","OUT027",5721.55306490121
"DRH15","OUT027",1540.36222699205
"FDU16","OUT017",1338.43270722705
"FDW15","OUT017",2763.21084258781
"FDQ44","OUT045",1954.15584420946
"NCI06","OUT027",4757.23238107481
"DRK23","OUT019",563.636860317687
"FDC28","OUT035",1712.61497952042
"NCY17","OUT019",127.512823270126
"NCV05","OUT018",2348.40338934146
"FDM34","OUT019",279.484632670689
"DRD60","OUT027",5045.25985885915
"FDT38","OUT046",1348.31194363711
"FDQ57","OUT018",2286.71776231752
"FDE59","OUT027",1349.77981967353
"NCM43","OUT046",2624.40003907688
"DRI51","OUT049",2923.40764054361
"NCG30","OUT017",1988.29085223968
"NCK54","OUT035",2082.11085055816
"FDQ16","OUT019",260.240533931425
"FDI36","OUT013",2921.151814462
"FDX16","OUT027",3756.15665006393
"FDA34","OUT046",2645.41843750902
"FDJ48","OUT018",3266.65093293536
"FDU47","OUT035",2264.9791814667
"FDS39","OUT046",2348.80630862238
"FDD11","OUT046",3546.23563562989
"FDM16","OUT027",2457.30409066329
"FDU56","OUT018",2743.45706574263
"FDQ32","OUT017",2142.70747864786
"DRK35","OUT013",753.061931584419
"FDA58","OUT049",3934.29593771887
"DRG48","OUT019",425.961227584321
"FDT59","OUT010",773.790281962958
"FDQ31","OUT019",260.592131503817
"FDS51","OUT018",823.773115607057
"FDW32","OUT027",2438.03518647385
"FDI15","OUT027",5683.43347589707
"NCV30","OUT017",985.366563061111
"DRG25","OUT049",3312.01930698061
"FDT02","OUT013",629.49315992338
"FDO33","OUT027",2941.30840788796
"FDP38","OUT035",801.507275690544
"FDZ45","OUT035",3225.56179951568
"NCA54","OUT027",4859.14146996281
"FDU33","OUT017",772.944649540019
"FDN58","OUT017",4165.38744306644
"FDI05","OUT045",1402.96237744384
"FDM57","OUT019",271.773714132318
"NCS42","OUT027",2573.418607655
"FDB57","OUT045",3952.4491764126
"FDC03","OUT045",3056.25391119223
"FDZ58","OUT013",2030.18663989282
"NCK29","OUT045",1949.77219754506
"NCR53","OUT045",3678.39668795613
"FDE26","OUT027",4013.09102506794
"FDU52","OUT049",2475.18738783541
"FDE41","OUT027",2706.92568252276
"FDU38","OUT018",2743.3632135151
"FDA52","OUT017",2928.10523612975
"FDW46","OUT046",1189.84987287219
"DRI59","OUT035",3867.56109874786
"FDT38","OUT035",1320.70075090081
"FDL33","OUT018",2870.84370650237
"FDQ01","OUT027",5847.65554358194
"FDJ08","OUT046",3040.9752841563
"FDQ47","OUT049",740.345483483374
"NCZ18","OUT013",3974.08388607795
"FDE29","OUT017",895.757828209426
"FDF10","OUT027",4016.88516653762
"FDC48","OUT049",1339.45942267427
"FDY58","OUT013",3688.94491785511
"NCX30","OUT010",930.530267301144
"FDV11","OUT013",2859.66524786631
"FDT46","OUT046",830.61055446543
"DRD01","OUT019",164.444520320287
"FDQ11","OUT013",4197.0429539212
"NCM41","OUT017",1465.38421915684
"NCC55","OUT013",639.986917056547
"FDG45","OUT027",5627.06080273883
"NCQ54","OUT049",3165.92523183236
"FDM34","OUT045",1926.4588767168
"FDD17","OUT019",528.746652949869
"FDN38","OUT027",6024.18475806667
"FDB53","OUT018",2139.14305125585
"NCL06","OUT035",4158.72327988368
"NCV18","OUT019",263.94023435963
"FDX25","OUT013",2965.83566933049
"FDB39","OUT046",858.153790690804
"FDC33","OUT049",3163.81163282087
"NCO14","OUT018",618.424360178877
"FDA58","OUT027",5763.69725733963
"NCQ02","OUT017",3217.77765216045
"NCR53","OUT017",3386.23782589384
"FDN52","OUT046",1388.51362646413
"FDG26","OUT046",3996.73048178398
"FDE23","OUT027",1438.38500224266
"DRI37","OUT013",740.41386555155
"DRH37","OUT018",2370.5741216906
"FDO01","OUT035",2075.89972432669
"FDK45","OUT049",1970.40883426205
"FDP23","OUT049",3879.91763911982
"FDM33","OUT035",4072.54676218859
"FDD36","OUT017",2017.35194715353
"FDL56","OUT017",1352.54430011929
"FDT27","OUT010",709.277308229369
"FDG52","OUT017",715.104975732191
"NCL42","OUT035",4065.73565463717
"DRJ24","OUT046",2868.38775528652
"FDV38","OUT046",770.563196631145
"FDT35","OUT045",2764.17866418068
"FDY51","OUT045",3572.93875018552
"FDC37","OUT017",1803.77017057412
"NCP43","OUT013",2835.13134959394
"FDO33","OUT045",1713.19400386492
"FDW04","OUT018",1632.55767478046
"NCC31","OUT046",2378.4376663611
"FDK22","OUT049",4072.33366018214
"FDJ50","OUT017",811.600294650843
"FDV13","OUT017",1339.53185822689
"DRL60","OUT017",2482.35837474319
"FDW03","OUT017",1836.88048364524
"FDY27","OUT035",3019.9764327139
"FDB39","OUT027",1670.31042849398
"FDU59","OUT045",2427.92551554153
"FDZ57","OUT049",1920.19817819667
"FDO21","OUT049",3709.03042416804
"FDS43","OUT018",2696.08826571217
"FDU28","OUT010",607.316352332682
"FDC51","OUT010",302.691365397087
"FDW16","OUT010",269.066518249989
"FDP32","OUT010",303.544050818238
"FDB60","OUT019",446.804196869796
"NCQ30","OUT046",1939.65150159891
"FDD26","OUT049",3426.65171196841
"FDI44","OUT045",1318.52675981936
"DRH23","OUT046",954.494979445023
"FDO44","OUT046",1619.34457853242
"FDG04","OUT046",2950.39975292297
"FDM32","OUT027",2557.42990338161
"FDM09","OUT013",2698.8281383792
"FDZ47","OUT013",1468.70231136927
"FDM40","OUT027",3760.19753904211
"FDY48","OUT017",1774.35691423939
"NCM30","OUT045",740.383109221488
"FDX36","OUT010",642.439261596379
"DRF03","OUT017",650.313998334178
"FDN51","OUT049",4160.65580488634
"FDM57","OUT049",1351.93480614038
"FDB35","OUT049",1579.45294802054
"FDY13","OUT027",2330.53669851307
"FDA37","OUT017",2049.14348457789
"NCX53","OUT017",2215.345702942
"FDD59","OUT018",1155.27426595355
"FDX10","OUT019",147.248819376519
"FDC03","OUT018",2737.99236867139
"FDW43","OUT035",4070.02522468846
"FDW10","OUT046",2399.22465367135
"FDY14","OUT027",5918.02651531409
"FDV43","OUT045",692.257402835376
"FDO40","OUT013",2594.27022387264
"FDP46","OUT027",2645.20192092981
"NCE43","OUT019",369.808197527045
"FDD05","OUT035",2009.20234832575
"FDJ60","OUT010",528.029409572529
"DRE27","OUT018",1299.09404990317
"FDO11","OUT035",4410.11294037709
"DRG11","OUT027",2664.51291356677
"FDK33","OUT010",871.064499540463
"DRM23","OUT045",2803.32030311184
"FDJ02","OUT027",3825.53146637223
"NCZ05","OUT045",1562.74709549588
"NCL30","OUT013",1806.24709796525
"FDZ19","OUT018",2568.51223154016
"FDM45","OUT049",1908.35314210743
"FDO36","OUT046",2464.70641338851
"NCK31","OUT045",780.300506584167
"DRJ37","OUT045",2515.04470116369
"FDP24","OUT018",1605.19861611872
"FDF46","OUT013",1840.29833532428
"FDX46","OUT019",172.326554284413
"NCL18","OUT045",2694.73448778769
"FDJ26","OUT013",3276.9523594599
"FDJ07","OUT045",1840.34401009183
"FDY15","OUT013",2436.84482394172
"DRG01","OUT045",1215.76952872577
"FDF58","OUT045",1057.62585020837
"FDZ14","OUT019",311.984654075766
"FDP31","OUT049",982.030791306092
"FDH45","OUT013",658.131084459903
"FDA09","OUT010",545.903473053676
"FDW31","OUT035",3168.1275111401
"FDA57","OUT046",688.604732208874
"NCE55","OUT035",2833.32717238112
"FDC17","OUT019",538.754609689914
"FDC59","OUT013",887.32988435698
"FDA22","OUT013",2750.49727671797
"FDK52","OUT035",3882.65909857586
"NCM26","OUT046",2339.60156138448
"NCT53","OUT035",2448.55470948455
"FDW45","OUT018",2250.53635874812
"NCI18","OUT035",3437.06945700216
"FDE38","OUT018",2503.93955602693
"FDF08","OUT019",272.95757973528
"FDY58","OUT010",714.982766461313
"FDF58","OUT019",186.057509423662
"FDX39","OUT017",4287.56137293472
"FDB44","OUT049",3778.80271160206
"FDF28","OUT013",2065.94516482901
"FDE39","OUT013",1693.3899806876
"FDT37","OUT018",3127.27411525416
"FDZ45","OUT017",3356.18957135506
"FDO40","OUT035",2793.06347311945
"FDM57","OUT027",2475.56196311248
"DRG36","OUT017",3146.84610285538
"FDY36","OUT010",280.385185186651
"DRL60","OUT027",3882.3821661396
"FDS25","OUT019",273.269440371864
"DRF49","OUT027",2787.09384460953
"FDP16","OUT045",4014.99092757921
"FDS60","OUT049",2708.73683904558
"FDU15","OUT027",1502.95052343763
"FDK43","OUT046",2128.44007538436
"FDN25","OUT046",965.458690475965
"FDE53","OUT049",1664.06236425055
"FDB22","OUT013",2604.88795497271
"FDE39","OUT017",2010.39841107988
"FDX35","OUT035",4099.28595311412
"NCG54","OUT049",3179.38272435386
"FDH27","OUT035",2626.82976898524
"NCK42","OUT013",3430.16873327381
"FDS25","OUT049",1687.24854061179
"FDI10","OUT018",2721.71545841059
"FDU35","OUT035",1748.8075864196
"FDI04","OUT017",3090.06465541371
"DRK23","OUT035",4222.18347476658
"FDB53","OUT019",342.3490868962
"FDY02","OUT049",4082.918329036
"FDM60","OUT035",680.24473651754
"NCJ31","OUT010",828.919836035686
"DRP35","OUT017",1974.49161991698
"NCQ30","OUT018",1778.48822955242
"DRL11","OUT010",456.554325927492
"FDU01","OUT013",2975.38512969385
"FDR39","OUT035",3235.80763184315
"FDO08","OUT046",2610.53198934504
"FDC02","OUT045",3855.0549195484
"NCZ29","OUT035",2027.38731828618
"FDF29","OUT010",405.990467073714
"FDZ23","OUT017",3189.77109006576
"NCU53","OUT018",2321.18323568395
"NCW30","OUT013",4232.73247088499
"NCM26","OUT027",4231.73222954068
"FDV50","OUT027",3061.72674996715
"FDW15","OUT049",2495.83187964662
"FDI35","OUT027",5178.72081809014
"FDO11","OUT017",4396.85543481232
"FDN48","OUT046",1507.12203241459
"NCA17","OUT049",2505.24726421781
"NCN54","OUT013",1094.81263333698
"FDP22","OUT013",690.060326972
"NCB54","OUT035",2038.77700530345
"FDD08","OUT045",653.097355738721
"DRM48","OUT010",144.813726116579
"FDG41","OUT027",2915.46691724372
"FDE44","OUT027",1654.77723795311
"FDE26","OUT035",2592.94809634554
"NCS38","OUT013",1916.78877962421
"NCJ54","OUT018",3141.1737153711
"FDI40","OUT019",295.110904936251
"FDN45","OUT018",3235.97697948272
"FDU43","OUT046",3891.27412382394
"FDI04","OUT010",585.564159535633
"NCC07","OUT018",1415.88309345511
"NCC07","OUT019",286.669453119026
"NCD18","OUT045",3583.94393609725
"FDU55","OUT035",4334.66665903576
"FDX59","OUT035",656.173259260798
"FDR52","OUT049",3226.71231868576
"NCP17","OUT013",811.992518685151
"FDQ32","OUT045",2014.55940325283
"NCT17","OUT049",3439.98310989538
"FDO10","OUT049",959.053164732494
"FDE32","OUT049",655.236768985516
"FDN44","OUT045",2558.89610703614
"FDH02","OUT035",1515.09435148535
"FDK60","OUT013",1661.71883913061
"FDS24","OUT019",268.038698659061
"FDL03","OUT010",621.244292503789
"FDB46","OUT027",5546.30978133701
"FDO48","OUT049",4016.12019480069
"FDZ39","OUT049",1647.75393003009
"FDT02","OUT027",1383.11408624896
"FDC50","OUT013",1672.35506822597
"FDP39","OUT035",795.869195877244
"DRG15","OUT018",1070.62196466024
"FDP10","OUT018",1320.11955546228
"FDF53","OUT027",4701.32794468061
"FDN34","OUT045",2960.36253088556
"FDK02","OUT045",1747.60575493258
"FDC23","OUT045",2730.30025657436
"FDJ10","OUT019",412.102052579683
"FDE53","OUT035",1568.0899768904
"FDR25","OUT035",4450.1875941991
"FDW50","OUT046",2586.58946618064
"FDS09","OUT049",858.549636311417
"FDW49","OUT010",585.246437892826
"FDU51","OUT046",2729.52896974626
"FDF28","OUT018",1595.11891304582
"NCY30","OUT018",2512.31922487378
"FDD44","OUT045",4414.62525717976
"FDX09","OUT017",2967.83412928658
"NCF30","OUT013",1986.7381542757
"FDZ50","OUT019",455.045382447387
"FDW37","OUT013",1360.31351041121
"FDD11","OUT049",4251.84560598684
"DRH39","OUT018",1064.03215083574
"FDA36","OUT049",2942.72925055295
"NCG43","OUT049",1500.71050474635
"FDF02","OUT035",1651.24546079239
"FDP57","OUT027",2733.90750919274
"NCE42","OUT017",3430.11863384095
"NCR38","OUT027",5613.15849751883
"FDP03","OUT019",302.784002503088
"FDO51","OUT035",802.463612330322
"NCQ42","OUT046",2093.45435241941
"NCM41","OUT046",1529.12315219528
"FDH48","OUT027",2463.96623912208
"DRF60","OUT046",3666.13354300224
"FDJ27","OUT035",1610.49463209112
"FDQ14","OUT013",2257.51981372276
"FDN27","OUT017",1932.64291686553
"NCQ02","OUT046",2858.69190884102
"FDJ33","OUT049",1914.76582796534
"FDP07","OUT027",5324.15785874892
"DRE01","OUT049",4205.95264977304
"FDU36","OUT045",1492.17023622517
"FDL28","OUT017",3939.34558853789
"NCX53","OUT046",2114.61460740516
"FDZ39","OUT013",1500.4226614266
"NCP42","OUT013",2880.16222819671
"FDJ14","OUT035",1406.6955192824
"FDK04","OUT049",857.602141818504
"NCC19","OUT017",2809.55093227715
"FDS09","OUT018",760.586978751625
"FDZ02","OUT046",1603.69193432985
"FDD35","OUT018",1700.8600516435
"NCY42","OUT017",2563.26277075997
"FDB05","OUT045",4034.1196948555
"FDF20","OUT035",3396.87637949886
"NCO41","OUT018",1416.16532928538
"FDC40","OUT027",2344.33245863914
"FDV58","OUT045",2740.05372003743
"FDZ57","OUT045",1751.07471048658
"DRM35","OUT046",2740.17198057256
"DRN36","OUT018",1325.83452167021
"FDQ13","OUT046",1347.04907743356
"DRO35","OUT010",328.166310581977
"NCD43","OUT035",1923.71061819365
"FDA51","OUT018",1544.68559009275
"NCX17","OUT027",6659.17534977295
"NCZ17","OUT049",775.067218083172
"FDR11","OUT027",4348.43917656309
"FDW34","OUT049",4180.45566051281
"FDN50","OUT017",1428.93939040829
"FDS09","OUT046",937.688710057333
"FDS48","OUT018",2109.75611303471
"FDL44","OUT049",2863.78143272637
"DRF48","OUT018",2560.30395771539
"FDA14","OUT018",1957.0491453896
"NCD30","OUT049",1572.50189061695
"FDI16","OUT017",814.37616634326
"NCG06","OUT035",4044.17276444156
"DRZ24","OUT035",2072.23555472771
"NCS17","OUT045",1425.06681220584
"FDB37","OUT045",3739.10940083636
"FDE10","OUT035",2033.6287043679
"FDC57","OUT045",2876.8623977614
"FDM12","OUT018",2632.08891293442
"FDE24","OUT049",2433.64937892119
"FDW22","OUT045",3564.95598409406
"DRD01","OUT027",1672.15898609278
"NCZ18","OUT027",5747.94454480295
"FDN49","OUT045",663.676694953705
"FDR22","OUT035",1941.95718873304
"FDV08","OUT019",140.230124979829
"FDY39","OUT046",3580.28059313093
"FDV36","OUT049",2212.77810115218
"FDO60","OUT045",712.008417205926
"FDU04","OUT027",3063.02408130885
"FDR20","OUT027",1598.8275883356
"FDW19","OUT019",267.889855408841
"FDU40","OUT049",2812.49851899824
"FDK15","OUT045",1511.08943965188
"DRF15","OUT035",2526.75211609413
"FDQ25","OUT017",2851.96832517512
"FDI48","OUT019",147.891370500274
"FDS49","OUT046",1396.26812545524
"FDV22","OUT046",2831.60208963213
"NCV42","OUT046",1852.11148696866
"FDX26","OUT046",2852.34543682613
"FDI33","OUT018",1323.81017679235
"FDZ14","OUT049",2032.91036823776
"FDG10","OUT013",852.735015552804
"FDM38","OUT018",864.780461740021
"FDG26","OUT027",6045.57428960568
"FDH46","OUT035",1729.9810892538
"FDN13","OUT018",1230.96269132548
"FDU57","OUT035",2721.2604861602
"NCI06","OUT046",2900.89034603539
"FDM38","OUT045",974.62578123954
"NCG42","OUT010",442.46251175666
"FDL39","OUT045",2788.16830340039
"FDT31","OUT019",510.506328335363
"FDV59","OUT013",3737.40213647947
"FDB49","OUT035",1777.48107925675
"FDD58","OUT049",1673.44462590328
"DRN59","OUT046",732.184070830755
"FDX48","OUT049",2401.10899642178
"FDQ11","OUT049",3932.4549560151
"FDY12","OUT049",867.140429883691
"FDQ11","OUT045",3910.0411105168
"DRI11","OUT017",1993.5936444865
"FDY32","OUT027",4302.65878301413
"FDS51","OUT045",871.602829523646
"FDR19","OUT010",504.158717614837
"DRB13","OUT018",2674.0624217765
"FDS21","OUT035",1016.99409521907
"FDQ40","OUT045",2897.45236062507
"NCE55","OUT013",2688.16555104378
"FDX43","OUT027",4374.58084312564
"FDS12","OUT049",2061.72265963182
"DRK01","OUT027",2588.89710179235
"FDN25","OUT017",792.991375283963
"FDB60","OUT046",3258.60423701058
"FDQ13","OUT017",1493.36500404085
"DRK13","OUT045",2928.08957140453
"DRF25","OUT018",575.319532688459
"NCD42","OUT019",132.282936236753
"FDW25","OUT045",1632.85152882461
"NCV29","OUT027",4769.03891610977
"NCK42","OUT035",3553.5693499729
"DRJ13","OUT027",4269.32812005404
"DRD15","OUT017",4015.75247764943
"FDM27","OUT045",2656.09249774125
"FDZ50","OUT018",2678.3706609035
"FDC04","OUT046",3816.92996127919
"FDF50","OUT049",3112.58632993863
"FDP15","OUT045",4390.08959424777
"FDK46","OUT035",4095.37874120174
"FDZ56","OUT018",2290.51619344428
"FDY60","OUT049",2451.1485874557
"FDB10","OUT035",3968.09569795548
"FDR57","OUT045",2484.65518173042
"FDU58","OUT049",3197.35303631868
"FDH02","OUT046",1454.69451471063
"FDP48","OUT013",2938.6003269713
"FDI46","OUT035",4041.50223915764
"FDW56","OUT013",3059.98392059643
"NCM19","OUT010",427.536351589734
"FDS50","OUT027",5614.96025768887
"FDK24","OUT013",744.878936648325
"FDO36","OUT017",3272.47077945787
"FDK45","OUT027",3022.82234131381
"NCL05","OUT045",723.47882372605
"FDL32","OUT018",1466.33920651265
"FDA28","OUT049",2058.34550418208
"FDY36","OUT018",1048.96092169825
"FDP32","OUT018",1715.2852271026
"FDL50","OUT046",2059.0437873335
"DRC24","OUT049",2463.15327659548
"NCS18","OUT017",1862.90665396585
"FDD16","OUT017",1306.76123853006
"NCV18","OUT013",1503.60923277623
"FDX07","OUT046",2966.01846035586
"NCZ05","OUT027",2687.4498414544
"NCI31","OUT013",626.445248589119
"FDK14","OUT049",1327.47834933816
"NCR06","OUT045",706.804923127136
"NCF54","OUT049",3272.2576169935
"DRG23","OUT010",483.523949281663
"FDD53","OUT046",679.493833932327
"NCM31","OUT027",3526.13140146723
"FDT16","OUT017",4324.99761833242
"FDR40","OUT035",1421.85560275398
"DRG25","OUT017",3177.13559076225
"FDT10","OUT035",997.316688331655
"FDY32","OUT013",2627.77978599491
"FDN50","OUT035",1506.41886799568
"FDZ35","OUT019",264.292543666853
"NCP54","OUT045",1806.55488351861
"NCD07","OUT035",1760.53128382128
"FDS02","OUT018",2857.35221857699
"DRN59","OUT018",630.308613857974
"DRB24","OUT013",2456.9223475666
"FDP37","OUT027",3166.42479407318
"DRB01","OUT018",2708.93898381447
"FDR47","OUT046",2907.87347443716
"NCM31","OUT010",663.000092484946
"NCF06","OUT027",5879.30191557706
"NCV17","OUT027",3297.70552529387
"FDS10","OUT049",2725.88539412595
"FDN52","OUT035",1464.64702417649
"FDZ48","OUT013",1766.90967969524
"FDJ48","OUT049",3979.98450332909
"DRB13","OUT027",4471.67099769898
"FDV59","OUT017",3889.12546266575
"FDL32","OUT035",1739.44235406323
"FDZ12","OUT035",2387.27525509725
"NCR06","OUT027",1467.42591613618
"FDP51","OUT017",1969.18592555571
"FDY22","OUT013",2459.70553937431
"FDZ38","OUT049",3108.20787000544
"NCO54","OUT035",921.964587056092
"FDR23","OUT035",2904.00846806593
"FDM38","OUT049",972.643865007346
