"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCF19","OUT045",790.142700195312
"NCJ43","OUT013",2774.19091796875
"NCJ05","OUT045",2401.43017578125
"FDS04","OUT027",3813.66552734375
"FDX28","OUT010",383.501251220703
"FDB41","OUT027",1175.8232421875
"FDG53","OUT046",2270.41723632812
"FDL15","OUT010",523.19970703125
"FDQ08","OUT049",1000.73602294922
"DRN36","OUT013",1518.54418945312
"FDI46","OUT013",4043.0849609375
"FDG16","OUT027",5663.3212890625
"FDV32","OUT013",1057.77746582031
"FDF44","OUT010",438.418426513672
"FDK04","OUT018",768.527099609375
"NCA41","OUT013",3000.62353515625
"FDD51","OUT017",689.846252441406
"NCZ53","OUT045",2914.39038085938
"FDP01","OUT027",3869.60327148438
"FDY25","OUT049",3092.880859375
"FDB17","OUT018",2585.52490234375
"NCV54","OUT018",1592.04309082031
"FDJ32","OUT017",978.73828125
"FDA37","OUT049",1940.74780273438
"FDG35","OUT035",2764.58618164062
"NCM05","OUT018",3345.98657226562
"FDG45","OUT046",3551.435546875
"FDH28","OUT013",638.805480957031
"NCE18","OUT049",4283.65771484375
"FDH38","OUT045",1771.48962402344
"FDR56","OUT013",3081.52490234375
"FDH17","OUT027",2343.32397460938
"FDD39","OUT049",3769.23022460938
"FDB41","OUT049",813.574768066406
"NCR53","OUT046",3377.08154296875
"FDX46","OUT017",926.414428710938
"FDV28","OUT049",663.489929199219
"FDA08","OUT018",2270.171875
"FDH45","OUT017",705.03173828125
"NCS38","OUT010",436.221832275391
"FDD40","OUT010",695.372375488281
"DRM59","OUT035",2387.49975585938
"NCJ43","OUT018",2539.966796875
"NCN29","OUT013",731.343505859375
"NCC19","OUT045",2793.8876953125
"FDR56","OUT035",3183.42993164062
"FDZ43","OUT049",3930.43603515625
"FDJ32","OUT010",162.194396972656
"DRH03","OUT017",1379.46057128906
"NCZ54","OUT035",2754.17993164062
"FDE26","OUT017",2461.89575195312
"FDS03","OUT045",1109.45788574219
"DRZ24","OUT019",367.434356689453
"FDO48","OUT027",5311.50390625
"FDW39","OUT049",2824.83374023438
"NCK05","OUT049",998.036743164062
"NCK30","OUT017",4029.03881835938
"FDT27","OUT018",3241.8818359375
"FDS08","OUT019",512.367431640625
"NCJ19","OUT049",961.338256835938
"FDC58","OUT045",646.867919921875
"DRE37","OUT013",2985.90380859375
"FDW02","OUT035",2151.75952148438
"FDJ02","OUT010",566.036560058594
"FDX09","OUT045",2725.96899414062
"FDT31","OUT010",683.491943359375
"FDI24","OUT049",2990.328125
"FDY09","OUT045",2746.74072265625
"FDV28","OUT045",629.742919921875
"DRM47","OUT049",3074.40454101562
"FDT52","OUT019",626.768981933594
"FDI48","OUT018",560.398559570312
"FDY55","OUT017",4281.4765625
"FDU48","OUT013",1874.04479980469
"FDN25","OUT045",890.113830566406
"FDP20","OUT049",1948.32287597656
"FDJ15","OUT013",2994.02001953125
"FDD04","OUT018",2055.30615234375
"FDY58","OUT045",3702.84375
"FDR37","OUT018",2664.79296875
"FDF44","OUT013",1840.71130371094
"FDD32","OUT045",1246.8701171875
"FDR57","OUT017",2352.77172851562
"DRG39","OUT027",1677.87084960938
"FDX15","OUT017",2624.59399414062
"DRN37","OUT045",2434.6494140625
"FDW40","OUT027",3739.78930664062
"FDB32","OUT049",1441.97802734375
"FDM40","OUT018",2021.40441894531
"FDE39","OUT027",3110.70825195312
"DRH49","OUT017",1316.81567382812
"FDT46","OUT049",783.535827636719
"NCF06","OUT035",3689.95654296875
"FDP07","OUT017",3055.66650390625
"FDC04","OUT013",3923.322265625
"FDZ32","OUT017",1743.58715820312
"FDD50","OUT045",2690.66821289062
"FDU56","OUT017",3146.19653320312
"FDV34","OUT017",1235.42565917969
"NCY41","OUT013",627.86376953125
"NCK18","OUT046",2608.205078125
"DRH25","OUT049",901.318542480469
"FDT57","OUT046",3777.87084960938
"FDV56","OUT018",1391.10070800781
"FDV12","OUT045",1489.11315917969
"FDN52","OUT017",1395.72619628906
"FDX38","OUT035",829.173706054688
"FDE47","OUT018",1762.7822265625
"NCO07","OUT013",3439.62670898438
"FDV09","OUT027",4092.12133789062
"FDZ23","OUT019",578.07666015625
"DRH51","OUT018",1149.63269042969
"NCY54","OUT045",2723.935546875
"DRG49","OUT013",4115.33544921875
"NCC19","OUT049",3111.64233398438
"NCV53","OUT045",4086.255859375
"FDZ47","OUT019",325.949645996094
"NCO26","OUT018",1650.99255371094
"NCP02","OUT045",995.070129394531
"NCW30","OUT018",3429.55883789062
"NCN55","OUT046",3759.31127929688
"FDB20","OUT010",282.781829833984
"DRL11","OUT013",2402.83056640625
"DRD60","OUT045",3015.9150390625
"FDW14","OUT010",259.059204101562
"FDL27","OUT010",187.884872436523
"FDU09","OUT018",805.784301757812
"DRH36","OUT027",2106.759765625
"FDP34","OUT027",4324.99658203125
"FDE04","OUT017",2889.38745117188
"FDZ57","OUT027",3388.50952148438
"FDF02","OUT010",362.228668212891
"FDG28","OUT045",3827.08862304688
"NCI31","OUT046",618.337463378906
"FDT43","OUT013",771.28564453125
"FDU20","OUT046",1995.08996582031
"FDD53","OUT013",643.952697753906
"FDW15","OUT045",2496.35766601562
"NCT53","OUT045",2458.48291015625
"NCG55","OUT027",2976.4306640625
"FDD48","OUT035",1970.32861328125
"FDG47","OUT049",4025.71850585938
"FDI21","OUT017",1287.92846679688
"FDT27","OUT017",3960.61694335938
"DRO35","OUT013",1911.90905761719
"FDD33","OUT017",3812.9052734375
"FDC04","OUT035",3969.298828125
"FDY34","OUT013",2562.916015625
"DRJ49","OUT049",2003.3642578125
"FDE05","OUT049",2586.02099609375
"FDU31","OUT017",3817.83935546875
"NCN19","OUT027",4896.81982421875
"FDK56","OUT027",5348.73095703125
"FDK58","OUT017",1749.7734375
"NCJ42","OUT035",1680.07592773438
"FDZ34","OUT027",4953.43505859375
"FDA52","OUT018",2537.61083984375
"NCR29","OUT013",855.43505859375
"FDT48","OUT035",3260.11572265625
"DRJ51","OUT019",619.336059570312
"NCS54","OUT046",2971.70434570312
"FDV01","OUT035",2492.26391601562
"DRG51","OUT027",4089.12622070312
"NCG42","OUT013",1963.44091796875
"FDA51","OUT049",1874.35546875
"FDV19","OUT010",476.85498046875
"NCT18","OUT045",2924.0751953125
"NCS41","OUT045",2901.0400390625
"FDO03","OUT046",3768.333984375
"FDL12","OUT010",184.012771606445
"FDY37","OUT010",581.980163574219
"FDI58","OUT049",1545.05151367188
"FDT28","OUT018",2169.43701171875
"NCC42","OUT010",537.831726074219
"FDO01","OUT017",1994.91552734375
"FDJ02","OUT013",2347.1455078125
"FDQ04","OUT018",573.440795898438
"DRL47","OUT013",1883.51354980469
"FDZ32","OUT035",1701.25036621094
"FDC35","OUT035",3618.24194335938
"FDX14","OUT045",1194.48657226562
"FDZ35","OUT013",1634.45520019531
"FDL14","OUT013",2319.21606445312
"FDO04","OUT049",883.4931640625
"DRK11","OUT017",2427.04516601562
"FDB44","OUT018",3079.65893554688
"FDZ50","OUT049",3179.48828125
"FDI12","OUT027",2658.10791015625
"FDU43","OUT017",4030.18359375
"FDD58","OUT010",342.814361572266
"FDB27","OUT017",3076.73193359375
"FDB04","OUT018",1132.15942382812
"NCO17","OUT013",1770.68774414062
"FDL12","OUT017",885.296630859375
"DRJ13","OUT049",2700.0263671875
"FDD57","OUT045",1366.57824707031
"FDW19","OUT035",1836.58361816406
"DRD27","OUT018",1256.64245605469
"FDH27","OUT027",3919.884765625
"NCW30","OUT027",5126.6572265625
"FDR40","OUT018",1131.00866699219
"FDG05","OUT013",2412.21728515625
"NCY41","OUT019",33.748893737793
"FDI38","OUT018",3044.25830078125
"FDR20","OUT046",683.645629882812
"FDE09","OUT017",1700.57788085938
"FDN50","OUT019",355.834075927734
"DRF27","OUT045",2352.09887695312
"DRF51","OUT013",613.940551757812
"NCO02","OUT019",220.550582885742
"FDB51","OUT027",2139.61010742188
"FDJ50","OUT013",857.314331054688
"FDN52","OUT013",1385.83227539062
"FDX14","OUT013",1229.2470703125
"FDT27","OUT019",637.802734375
"FDV10","OUT013",726.990478515625
"FDU33","OUT046",815.372253417969
"FDU58","OUT046",3051.73486328125
"NCP42","OUT027",5091.6435546875
"FDL51","OUT027",5684.84619140625
"DRH15","OUT027",1173.90966796875
"FDU16","OUT017",1336.04028320312
"FDW15","OUT017",2567.45141601562
"FDQ44","OUT045",1866.97094726562
"NCI06","OUT027",4879.97412109375
"DRK23","OUT019",706.538818359375
"FDC28","OUT035",1672.11120605469
"NCY17","OUT019",82.3298034667969
"NCV05","OUT018",2108.86791992188
"FDM34","OUT019",372.499877929688
"DRD60","OUT027",5253.31298828125
"FDT38","OUT046",1288.07006835938
"FDQ57","OUT018",2174.73779296875
"FDE59","OUT027",1107.84265136719
"NCM43","OUT046",2685.33203125
"DRI51","OUT049",2951.32177734375
"NCG30","OUT017",1914.4794921875
"NCK54","OUT035",1954.85974121094
"FDQ16","OUT019",301.615417480469
"FDI36","OUT013",2946.11547851562
"FDX16","OUT027",3587.6611328125
"FDA34","OUT046",2831.15576171875
"FDJ48","OUT018",3164.01440429688
"FDU47","OUT035",2450.4638671875
"FDS39","OUT046",2354.1142578125
"FDD11","OUT046",3758.14208984375
"FDM16","OUT027",2146.015625
"FDU56","OUT018",2736.40380859375
"FDQ32","OUT017",2052.22119140625
"DRK35","OUT013",694.218322753906
"FDA58","OUT049",3638.62841796875
"DRG48","OUT019",464.808868408203
"FDT59","OUT010",884.31640625
"FDQ31","OUT019",257.804168701172
"FDS51","OUT018",870.323852539062
"FDW32","OUT027",2333.47412109375
"FDI15","OUT027",5467.38671875
"NCV30","OUT017",971.209350585938
"DRG25","OUT049",3098.39916992188
"FDT02","OUT013",589.85693359375
"FDO33","OUT027",2866.607421875
"FDP38","OUT035",818.589050292969
"FDZ45","OUT035",3191.23706054688
"NCA54","OUT027",4971.083984375
"FDU33","OUT017",839.284545898438
"FDN58","OUT017",3771.55493164062
"FDI05","OUT045",1248.66455078125
"FDM57","OUT019",277.488403320312
"NCS42","OUT027",2542.470703125
"FDB57","OUT045",3531.52197265625
"FDC03","OUT045",2950.39453125
"FDZ58","OUT013",1940.50329589844
"NCK29","OUT045",1906.41625976562
"NCR53","OUT045",3661.54370117188
"FDE26","OUT027",4038.79858398438
"FDU52","OUT049",2448.37036132812
"FDE41","OUT027",2536.20336914062
"FDU38","OUT018",2678.96069335938
"FDA52","OUT017",2787.2734375
"FDW46","OUT046",1082.65380859375
"DRI59","OUT035",3917.28564453125
"FDT38","OUT035",1314.74951171875
"FDL33","OUT018",2752.39135742188
"FDQ01","OUT027",5730.1796875
"FDJ08","OUT046",2962.748046875
"FDQ47","OUT049",705.799194335938
"NCZ18","OUT013",3999.06665039062
"FDE29","OUT017",1003.59375
"FDF10","OUT027",3745.32104492188
"FDC48","OUT049",1390.39575195312
"FDY58","OUT013",3821.294921875
"NCX30","OUT010",956.734680175781
"FDV11","OUT013",2744.27124023438
"FDT46","OUT046",773.279968261719
"DRD01","OUT019",214.628189086914
"FDQ11","OUT013",4138.3056640625
"NCM41","OUT017",1517.26025390625
"NCC55","OUT013",583.25537109375
"FDG45","OUT027",5442.52978515625
"NCQ54","OUT049",2890.13696289062
"FDM34","OUT045",1943.51220703125
"FDD17","OUT019",641.179992675781
"FDN38","OUT027",6435.26220703125
"FDB53","OUT018",2216.61938476562
"NCL06","OUT035",4096.01953125
"NCV18","OUT019",289.302124023438
"FDX25","OUT013",2933.26782226562
"FDB39","OUT046",879.809387207031
"FDC33","OUT049",3148.84887695312
"NCO14","OUT018",582.25927734375
"FDA58","OUT027",5598.40380859375
"NCQ02","OUT017",3151.16748046875
"NCR53","OUT017",3659.54809570312
"FDN52","OUT046",1420.26000976562
"FDG26","OUT046",3836.65356445312
"FDE23","OUT027",1311.16320800781
"DRI37","OUT013",801.364624023438
"DRH37","OUT018",2366.06469726562
"FDO01","OUT035",1991.21337890625
"FDK45","OUT049",1865.37341308594
"FDP23","OUT049",3711.76049804688
"FDM33","OUT035",3782.220703125
"FDD36","OUT017",2060.41235351562
"FDL56","OUT017",1342.94360351562
"FDT27","OUT010",765.706787109375
"FDG52","OUT017",697.995361328125
"NCL42","OUT035",4087.93823242188
"DRJ24","OUT046",2914.9775390625
"FDV38","OUT046",823.624755859375
"FDT35","OUT045",2525.18115234375
"FDY51","OUT045",3498.265625
"FDC37","OUT017",1774.65014648438
"NCP43","OUT013",2861.30297851562
"FDO33","OUT045",1724.1171875
"FDW04","OUT018",1659.59423828125
"NCC31","OUT046",2376.03662109375
"FDK22","OUT049",3743.02319335938
"FDJ50","OUT017",919.60107421875
"FDV13","OUT017",1382.25671386719
"DRL60","OUT017",2393.77490234375
"FDW03","OUT017",1827.4833984375
"FDY27","OUT035",2869.38134765625
"FDB39","OUT027",1611.78845214844
"FDU59","OUT045",2338.70141601562
"FDZ57","OUT049",1962.91003417969
"FDO21","OUT049",3476.68774414062
"FDS43","OUT018",2635.2392578125
"FDU28","OUT010",667.989135742188
"FDC51","OUT010",494.948760986328
"FDW16","OUT010",324.254547119141
"FDP32","OUT010",460.547332763672
"FDB60","OUT019",487.642883300781
"NCQ30","OUT046",1890.34338378906
"FDD26","OUT049",3204.29174804688
"FDI44","OUT045",1222.60546875
"DRH23","OUT046",874.853332519531
"FDO44","OUT046",1887.83056640625
"FDG04","OUT046",2965.06323242188
"FDM32","OUT027",2583.9072265625
"FDM09","OUT013",2628.30932617188
"FDZ47","OUT013",1491.30505371094
"FDM40","OUT027",3858.58227539062
"FDY48","OUT017",1732.8955078125
"NCM30","OUT045",672.2138671875
"FDX36","OUT010",626.904602050781
"DRF03","OUT017",689.368286132812
"FDN51","OUT049",4227.5419921875
"FDM57","OUT049",1318.60375976562
"FDB35","OUT049",1546.77697753906
"FDY13","OUT027",2051.3603515625
"FDA37","OUT017",1941.3994140625
"NCX53","OUT017",2315.03881835938
"FDD59","OUT018",1071.25915527344
"FDX10","OUT019",-30.0381984710693
"FDC03","OUT018",2751.92260742188
"FDW43","OUT035",3877.5849609375
"FDW10","OUT046",2485.712890625
"FDY14","OUT027",5984.7353515625
"FDV43","OUT045",716.055541992188
"FDO40","OUT013",2464.75390625
"FDP46","OUT027",2458.71630859375
"NCE43","OUT019",400.793304443359
"FDD05","OUT035",2074.0751953125
"FDJ60","OUT010",529.494812011719
"DRE27","OUT018",1321.48596191406
"FDO11","OUT035",4352.20458984375
"DRG11","OUT027",2580.15307617188
"FDK33","OUT010",856.425537109375
"DRM23","OUT045",2607.7021484375
"FDJ02","OUT027",3532.40356445312
"NCZ05","OUT045",1559.03649902344
"NCL30","OUT013",1924.49353027344
"FDZ19","OUT018",2550.68334960938
"FDM45","OUT049",1925.17114257812
"FDO36","OUT046",2684.560546875
"NCK31","OUT045",755.767883300781
"DRJ37","OUT045",2316.05151367188
"FDP24","OUT018",1600.60302734375
"FDF46","OUT013",1840.29931640625
"FDX46","OUT019",216.990859985352
"NCL18","OUT045",2809.51000976562
"FDJ26","OUT013",3456.76611328125
"FDJ07","OUT045",1811.05786132812
"FDY15","OUT013",2252.86694335938
"DRG01","OUT045",1141.17370605469
"FDF58","OUT045",1007.318359375
"FDZ14","OUT019",344.423980712891
"FDP31","OUT049",962.209594726562
"FDH45","OUT013",671.526489257812
"FDA09","OUT010",473.736602783203
"FDW31","OUT035",3105.88842773438
"FDA57","OUT046",681.077819824219
"NCE55","OUT035",2768.72290039062
"FDC17","OUT019",625.105407714844
"FDC59","OUT013",948.532897949219
"FDA22","OUT013",2677.3115234375
"FDK52","OUT035",3865.33251953125
"NCM26","OUT046",2378.64624023438
"NCT53","OUT035",2598.02758789062
"FDW45","OUT018",2101.7802734375
"NCI18","OUT035",3587.08032226562
"FDE38","OUT018",2390.37646484375
"FDF08","OUT019",300.893829345703
"FDY58","OUT010",838.412841796875
"FDF58","OUT019",267.969665527344
"FDX39","OUT017",3901.06176757812
"FDB44","OUT049",3691.71875
"FDF28","OUT013",1973.01708984375
"FDE39","OUT013",1776.99621582031
"FDT37","OUT018",3306.1796875
"FDZ45","OUT017",3170.60180664062
"FDO40","OUT035",2631.1689453125
"FDM57","OUT027",2221.32836914062
"DRG36","OUT017",2984.51123046875
"FDY36","OUT010",236.856216430664
"DRL60","OUT027",3706.81689453125
"FDS25","OUT019",247.296340942383
"DRF49","OUT027",2907.5458984375
"FDP16","OUT045",3939.4091796875
"FDS60","OUT049",2667.62426757812
"FDU15","OUT027",1205.31420898438
"FDK43","OUT046",1983.1435546875
"FDN25","OUT046",923.795227050781
"FDE53","OUT049",1651.66784667969
"FDB22","OUT013",2355.24072265625
"FDE39","OUT017",1893.38415527344
"FDX35","OUT035",3821.04370117188
"NCG54","OUT049",2838.38916015625
"FDH27","OUT035",2559.53662109375
"NCK42","OUT013",3411.68505859375
"FDS25","OUT049",1741.64758300781
"FDI10","OUT018",2586.07861328125
"FDU35","OUT035",1704.70739746094
"FDI04","OUT017",3171.83056640625
"DRK23","OUT035",4319.6669921875
"FDB53","OUT019",345.1796875
"FDY02","OUT049",4163.966796875
"FDM60","OUT035",685.115783691406
"NCJ31","OUT010",594.269226074219
"DRP35","OUT017",2013.80969238281
"NCQ30","OUT018",1678.69860839844
"DRL11","OUT010",478.338439941406
"FDU01","OUT013",2892.0947265625
"FDR39","OUT035",3031.04760742188
"FDO08","OUT046",2515.25
"FDC02","OUT045",4015.01904296875
"NCZ29","OUT035",2017.98828125
"FDF29","OUT010",493.944915771484
"FDZ23","OUT017",3072.1923828125
"NCU53","OUT018",2208.205078125
"NCW30","OUT013",4063.03564453125
"NCM26","OUT027",4270.9814453125
"FDV50","OUT027",3077.42407226562
"FDW15","OUT049",2559.24829101562
"FDI35","OUT027",5324.9248046875
"FDO11","OUT017",4326.54248046875
"FDN48","OUT046",1547.11486816406
"NCA17","OUT049",2316.24853515625
"NCN54","OUT013",1159.609375
"FDP22","OUT013",747.617370605469
"NCB54","OUT035",1957.16796875
"FDD08","OUT045",617.995422363281
"DRM48","OUT010",27.6184577941895
"FDG41","OUT027",3118.39672851562
"FDE44","OUT027",1476.4287109375
"FDE26","OUT035",2507.98828125
"NCS38","OUT013",1858.34240722656
"NCJ54","OUT018",3199.029296875
"FDI40","OUT019",274.442474365234
"FDN45","OUT018",3301.880859375
"FDU43","OUT046",3741.67260742188
"FDI04","OUT010",672.359130859375
"NCC07","OUT018",1312.13635253906
"NCC07","OUT019",316.425109863281
"NCD18","OUT045",3724.31787109375
"FDU55","OUT035",4409.91845703125
"FDX59","OUT035",649.732116699219
"FDR52","OUT049",3152.46362304688
"NCP17","OUT013",892.231140136719
"FDQ32","OUT045",1972.14855957031
"NCT17","OUT049",3123.49609375
"FDO10","OUT049",901.8779296875
"FDE32","OUT049",645.791320800781
"FDN44","OUT045",2627.6142578125
"FDH02","OUT035",1540.23303222656
"FDK60","OUT013",1548.29431152344
"FDS24","OUT019",297.235076904297
"FDL03","OUT010",657.410095214844
"FDB46","OUT027",5318.95458984375
"FDO48","OUT049",3823.84790039062
"FDZ39","OUT049",1545.40283203125
"FDT02","OUT027",1161.2412109375
"FDC50","OUT013",1519.97778320312
"FDP39","OUT035",886.288635253906
"DRG15","OUT018",1007.61676025391
"FDP10","OUT018",1380.54675292969
"FDF53","OUT027",5268.2119140625
"FDN34","OUT045",2749.23461914062
"FDK02","OUT045",1895.02062988281
"FDC23","OUT045",2751.22216796875
"FDJ10","OUT019",293.312774658203
"FDE53","OUT035",1705.00695800781
"FDR25","OUT035",4239.681640625
"FDW50","OUT046",2591.97143554688
"FDS09","OUT049",872.898559570312
"FDW49","OUT010",590.142944335938
"FDU51","OUT046",2746.9189453125
"FDF28","OUT018",1683.91381835938
"NCY30","OUT018",2594.87133789062
"FDD44","OUT045",4201.6142578125
"FDX09","OUT017",2841.43994140625
"NCF30","OUT013",1888.40832519531
"FDZ50","OUT019",537.923522949219
"FDW37","OUT013",1334.15234375
"FDD11","OUT049",3784.06127929688
"DRH39","OUT018",1035.82653808594
"FDA36","OUT049",2929.00952148438
"NCG43","OUT049",1447.86779785156
"FDF02","OUT035",1662.3076171875
"FDP57","OUT027",2561.11352539062
"NCE42","OUT017",3417.68896484375
"NCR38","OUT027",5593.88134765625
"FDP03","OUT019",393.83544921875
"FDO51","OUT035",771.620422363281
"NCQ42","OUT046",1948.46875
"NCM41","OUT046",1396.06506347656
"FDH48","OUT027",2209.76293945312
"DRF60","OUT046",3710.43920898438
"FDJ27","OUT035",1611.11462402344
"FDQ14","OUT013",2298.05053710938
"FDN27","OUT017",1822.54345703125
"NCQ02","OUT046",2898.6220703125
"FDJ33","OUT049",1942.93505859375
"FDP07","OUT027",5237.8603515625
"DRE01","OUT049",3857.55639648438
"FDU36","OUT045",1455.94323730469
"FDL28","OUT017",4007.92431640625
"NCX53","OUT046",2274.57958984375
"FDZ39","OUT013",1513.16882324219
"NCP42","OUT013",2978.59619140625
"FDJ14","OUT035",1393.52429199219
"FDK04","OUT049",907.163818359375
"NCC19","OUT017",2943.74853515625
"FDS09","OUT018",764.150268554688
"FDZ02","OUT046",1607.50378417969
"FDD35","OUT018",1679.35083007812
"NCY42","OUT017",2454.390625
"FDB05","OUT045",3633.37036132812
"FDF20","OUT035",3151.28857421875
"NCO41","OUT018",1343.69018554688
"FDC40","OUT027",2188.01708984375
"FDV58","OUT045",2561.11645507812
"FDZ57","OUT045",1876.38305664062
"DRM35","OUT046",2836.21240234375
"DRN36","OUT018",1294.30786132812
"FDQ13","OUT046",1334.49694824219
"DRO35","OUT010",437.675933837891
"NCD43","OUT035",1759.291015625
"FDA51","OUT018",1602.74877929688
"NCX17","OUT027",6038.98583984375
"NCZ17","OUT049",732.776306152344
"FDR11","OUT027",4172.4169921875
"FDW34","OUT049",3924.95361328125
"FDN50","OUT017",1524.36108398438
"FDS09","OUT046",862.046447753906
"FDS48","OUT018",2121.80346679688
"FDL44","OUT049",2696.42407226562
"DRF48","OUT018",2566.95825195312
"FDA14","OUT018",2068.25756835938
"NCD30","OUT049",1491.39379882812
"FDI16","OUT017",853.007934570312
"NCG06","OUT035",4091.44873046875
"DRZ24","OUT035",1971.52038574219
"NCS17","OUT045",1416.13659667969
"FDB37","OUT045",3819.96435546875
"FDE10","OUT035",1993.61853027344
"FDC57","OUT045",2939.02270507812
"FDM12","OUT018",2734.82177734375
"FDE24","OUT049",2411.1376953125
"FDW22","OUT045",3647.77124023438
"DRD01","OUT027",1413.11120605469
"NCZ18","OUT027",5736.6728515625
"FDN49","OUT045",679.426513671875
"FDR22","OUT035",2026.3134765625
"FDV08","OUT019",39.7644538879395
"FDY39","OUT046",3300.328125
"FDV36","OUT049",2121.39819335938
"FDO60","OUT045",723.305053710938
"FDU04","OUT027",3044.97241210938
"FDR20","OUT027",1324.84973144531
"FDW19","OUT019",344.338104248047
"FDU40","OUT049",2762.23510742188
"FDK15","OUT045",1521.27380371094
"DRF15","OUT035",2449.703125
"FDQ25","OUT017",2835.59008789062
"FDI48","OUT019",168.039306640625
"FDS49","OUT046",1341.57446289062
"FDV22","OUT046",2603.595703125
"NCV42","OUT046",1698.99597167969
"FDX26","OUT046",2961.42553710938
"FDI33","OUT018",1230.95397949219
"FDZ14","OUT049",1979.32043457031
"FDG10","OUT013",835.064636230469
"FDM38","OUT018",835.119812011719
"FDG26","OUT027",5955.77587890625
"FDH46","OUT035",1728.06457519531
"FDN13","OUT018",1186.51623535156
"FDU57","OUT035",2493.26831054688
"NCI06","OUT046",2805.05078125
"FDM38","OUT045",1084.2412109375
"NCG42","OUT010",524.3623046875
"FDL39","OUT045",2849.00805664062
"FDT31","OUT019",581.473571777344
"FDV59","OUT013",3597.65991210938
"FDB49","OUT035",1717.94030761719
"FDD58","OUT049",1691.04125976562
"DRN59","OUT046",745.273010253906
"FDX48","OUT049",2414.30053710938
"FDQ11","OUT049",3968.3984375
"FDY12","OUT049",846.583251953125
"FDQ11","OUT045",3771.267578125
"DRI11","OUT017",1876.00146484375
"FDY32","OUT027",4128.998046875
"FDS51","OUT045",964.903869628906
"FDR19","OUT010",477.691589355469
"DRB13","OUT018",2529.69018554688
"FDS21","OUT035",1003.38421630859
"FDQ40","OUT045",2735.95263671875
"NCE55","OUT013",2703.02709960938
"FDX43","OUT027",3847.83178710938
"FDS12","OUT049",1947.97277832031
"DRK01","OUT027",2541.67749023438
"FDN25","OUT017",922.119567871094
"FDB60","OUT046",2961.55102539062
"FDQ13","OUT017",1397.66711425781
"DRK13","OUT045",2842.73657226562
"DRF25","OUT018",513.178283691406
"NCD42","OUT019",59.6757621765137
"FDW25","OUT045",1471.83605957031
"NCV29","OUT027",5024.900390625
"NCK42","OUT035",3433.52001953125
"DRJ13","OUT027",4322.39697265625
"DRD15","OUT017",3920.53051757812
"FDM27","OUT045",2485.90283203125
"FDZ50","OUT018",2754.44165039062
"FDC04","OUT046",3723.96020507812
"FDF50","OUT049",3175.77807617188
"FDP15","OUT045",3942.6279296875
"FDK46","OUT035",4181.35107421875
"FDZ56","OUT018",2341.35864257812
"FDY60","OUT049",2490.19506835938
"FDB10","OUT035",3965.87377929688
"FDR57","OUT045",2327.85791015625
"FDU58","OUT049",3125.30932617188
"FDH02","OUT046",1530.0419921875
"FDP48","OUT013",3083.109375
"FDI46","OUT035",4098.39208984375
"FDW56","OUT013",2975.2763671875
"NCM19","OUT010",488.198822021484
"FDS50","OUT027",5698.93408203125
"FDK24","OUT013",710.784057617188
"FDO36","OUT017",2996.6298828125
"FDK45","OUT027",2983.02783203125
"NCL05","OUT045",670.816711425781
"FDL32","OUT018",1547.07824707031
"FDA28","OUT049",2021.82934570312
"FDY36","OUT018",991.696533203125
"FDP32","OUT018",1706.03137207031
"FDL50","OUT046",1989.70190429688
"DRC24","OUT049",2450.142578125
"NCS18","OUT017",1748.37829589844
"FDD16","OUT017",1169.9921875
"NCV18","OUT013",1486.46997070312
"FDX07","OUT046",2958.8271484375
"NCZ05","OUT027",2632.52099609375
"NCI31","OUT013",621.170654296875
"FDK14","OUT049",1376.92419433594
"NCR06","OUT045",678.300109863281
"NCF54","OUT049",2888.71850585938
"DRG23","OUT010",512.582092285156
"FDD53","OUT046",673.373229980469
"NCM31","OUT027",3336.96337890625
"FDT16","OUT017",4260.64013671875
"FDR40","OUT035",1398.12121582031
"DRG25","OUT017",3153.6015625
"FDT10","OUT035",968.038818359375
"FDY32","OUT013",2536.24536132812
"FDN50","OUT035",1514.486328125
"FDZ35","OUT019",236.015106201172
"NCP54","OUT045",1959.70629882812
"NCD07","OUT035",1757.20373535156
"FDS02","OUT018",2841.5791015625
"DRN59","OUT018",613.071472167969
"DRB24","OUT013",2358.615234375
"FDP37","OUT027",3060.130859375
"DRB01","OUT018",2657.064453125
"FDR47","OUT046",2952.04028320312
"NCM31","OUT010",530.686828613281
"NCF06","OUT027",5381.60107421875
"NCV17","OUT027",3294.71313476562
"FDS10","OUT049",2884.22436523438
"FDN52","OUT035",1423.49914550781
"FDZ48","OUT013",1782.94091796875
"FDJ48","OUT049",4040.24145507812
"DRB13","OUT027",3281.23168945312
"FDV59","OUT017",3770.86328125
"FDL32","OUT035",1759.88391113281
"FDZ12","OUT035",2346.69677734375
"NCR06","OUT027",1075.21496582031
"FDP51","OUT017",1929.50341796875
"FDY22","OUT013",2208.81640625
"FDZ38","OUT049",3031.30786132812
"NCO54","OUT035",955.865173339844
"FDR23","OUT035",2900.62670898438
"FDM38","OUT049",1092.30114746094
"FDS25","OUT013",1819.30017089844
"FDZ22","OUT013",1340.87158203125
"FDZ20","OUT019",819.073791503906
"FDD45","OUT010",226.542083740234
"FDN03","OUT049",4155.86279296875
"NCW30","OUT046",3516.53369140625
"FDY24","OUT027",2107.73608398438
"FDJ26","OUT019",554.434509277344
"FDM15","OUT049",2500.2294921875
